,timestamp,length,highest layer,dest_ip,query_len,src_port
526,1521397331.981287,54,TCP,91.189.91.26,,
527,1521397331.982963,1502,TCP,10.0.2.15,,
528,1521397331.982973,54,TCP,91.189.91.26,,
529,1521397331.983217,1502,TCP,10.0.2.15,,
530,1521397331.983227,54,TCP,91.189.91.26,,
531,1521397331.98657,1502,TCP,10.0.2.15,,
532,1521397331.986587,54,TCP,91.189.91.26,,
533,1521397331.986798,1502,TCP,10.0.2.15,,
534,1521397331.986808,54,TCP,91.189.91.26,,
535,1521397331.988268,1502,TCP,10.0.2.15,,
536,1521397331.988275,54,TCP,91.189.91.26,,
537,1521397331.988566,1502,TCP,10.0.2.15,,
538,1521397331.988573,54,TCP,91.189.91.26,,
539,1521397331.991401,1502,TCP,10.0.2.15,,
540,1521397331.991412,54,TCP,91.189.91.26,,
541,1521397331.991729,1502,TCP,10.0.2.15,,
542,1521397331.991737,54,TCP,91.189.91.26,,
543,1521397331.994243,1502,TCP,10.0.2.15,,
544,1521397331.994251,54,TCP,91.189.91.26,,
545,1521397331.994523,1502,TCP,10.0.2.15,,
546,1521397331.994532,54,TCP,91.189.91.26,,
547,1521397331.99672,1502,TCP,10.0.2.15,,
548,1521397331.996734,54,TCP,91.189.91.26,,
549,1521397331.997011,1502,TCP,10.0.2.15,,
550,1521397331.99702,54,TCP,91.189.91.26,,
551,1521397331.999598,1502,TCP,10.0.2.15,,
552,1521397331.999612,54,TCP,91.189.91.26,,
553,1521397331.999837,1502,TCP,10.0.2.15,,
554,1521397331.999842,54,TCP,91.189.91.26,,
555,1521397332.001445,1502,TCP,10.0.2.15,,
556,1521397332.001456,54,TCP,91.189.91.26,,
557,1521397332.001725,1502,TCP,10.0.2.15,,
558,1521397332.001734,54,TCP,91.189.91.26,,
559,1521397332.004941,1502,TCP,10.0.2.15,,
560,1521397332.004957,54,TCP,91.189.91.26,,
561,1521397332.005109,1502,TCP,10.0.2.15,,
562,1521397332.005119,54,TCP,91.189.91.26,,
563,1521397332.005671,1502,TCP,10.0.2.15,,
564,1521397332.005679,54,TCP,91.189.91.26,,
565,1521397332.005989,1502,TCP,10.0.2.15,,
566,1521397332.005996,54,TCP,91.189.91.26,,
567,1521397332.007548,1502,TCP,10.0.2.15,,
568,1521397332.007556,54,TCP,91.189.91.26,,
569,1521397332.007883,1502,TCP,10.0.2.15,,
570,1521397332.007893,54,TCP,91.189.91.26,,
571,1521397332.009155,1502,TCP,10.0.2.15,,
572,1521397332.009218,54,TCP,91.189.91.26,,
573,1521397332.009452,1502,TCP,10.0.2.15,,
574,1521397332.009461,54,TCP,91.189.91.26,,
575,1521397332.010276,1502,TCP,10.0.2.15,,
576,1521397332.010288,54,TCP,91.189.91.26,,
577,1521397332.010512,1502,TCP,10.0.2.15,,
578,1521397332.01052,54,TCP,91.189.91.26,,
579,1521397332.022004,1502,TCP,10.0.2.15,,
580,1521397332.022102,54,TCP,91.189.91.26,,
581,1521397332.022347,1502,TCP,10.0.2.15,,
582,1521397332.022356,54,TCP,91.189.91.26,,
583,1521397332.022678,1502,TCP,10.0.2.15,,
584,1521397332.022686,54,TCP,91.189.91.26,,
585,1521397332.022846,1118,HTTP,10.0.2.15,,
586,1521397332.02813,274,HTTP,91.189.91.26,,
587,1521397332.028333,60,TCP,10.0.2.15,,
588,1521397332.032012,90,SSH,10.0.2.2,,
589,1521397332.032197,60,TCP,10.0.2.15,,
590,1521397332.035982,90,SSH,10.0.2.2,,
591,1521397332.036187,60,TCP,10.0.2.15,,
592,1521397332.058113,588,TCP,10.0.2.15,,
593,1521397332.058129,54,TCP,195.135.221.134,,
594,1521397332.058197,826,TCP,10.0.2.15,,
595,1521397332.058231,54,TCP,195.135.221.134,,
596,1521397332.058271,232,TCP,10.0.2.15,,
597,1521397332.058278,54,TCP,195.135.221.134,,
598,1521397332.058434,63,XML,10.0.2.15,,
599,1521397332.058455,54,TCP,195.135.221.134,,
600,1521397332.058905,90,SSH,10.0.2.2,,
601,1521397332.05905,60,TCP,10.0.2.15,,
602,1521397332.059368,162,SSH,10.0.2.2,,
603,1521397332.059611,60,TCP,10.0.2.15,,
604,1521397332.059738,282,HTTP,195.135.221.134,,
605,1521397332.059934,60,TCP,10.0.2.15,,
606,1521397332.067215,1502,TCP,10.0.2.15,,
607,1521397332.06723,54,TCP,91.189.91.26,,
608,1521397332.067502,1502,TCP,10.0.2.15,,
609,1521397332.067515,54,TCP,91.189.91.26,,
610,1521397332.06784,1502,TCP,10.0.2.15,,
611,1521397332.067853,54,TCP,91.189.91.26,,
612,1521397332.068034,90,SSH,10.0.2.2,,
613,1521397332.068143,60,TCP,10.0.2.15,,
614,1521397332.068384,122,SSH,10.0.2.2,,
615,1521397332.068525,60,TCP,10.0.2.15,,
616,1521397332.076475,1502,TCP,10.0.2.15,,
617,1521397332.076487,54,TCP,91.189.91.26,,
618,1521397332.076695,1502,TCP,10.0.2.15,,
619,1521397332.076701,54,TCP,91.189.91.26,,
620,1521397332.077054,1502,TCP,10.0.2.15,,
621,1521397332.077061,54,TCP,91.189.91.26,,
622,1521397332.077394,1502,TCP,10.0.2.15,,
623,1521397332.077404,54,TCP,91.189.91.26,,
624,1521397332.077722,1502,TCP,10.0.2.15,,
625,1521397332.07773,54,TCP,91.189.91.26,,
626,1521397332.07806,1502,TCP,10.0.2.15,,
627,1521397332.078068,54,TCP,91.189.91.26,,
628,1521397332.078341,1502,TCP,10.0.2.15,,
629,1521397332.078423,54,TCP,91.189.91.26,,
630,1521397332.078829,1502,TCP,10.0.2.15,,
631,1521397332.078841,54,TCP,91.189.91.26,,
632,1521397332.079183,1502,TCP,10.0.2.15,,
633,1521397332.079193,54,TCP,91.189.91.26,,
634,1521397332.079507,1502,TCP,10.0.2.15,,
635,1521397332.079515,54,TCP,91.189.91.26,,
636,1521397332.079801,1502,TCP,10.0.2.15,,
637,1521397332.079811,54,TCP,91.189.91.26,,
638,1521397332.080456,1502,TCP,10.0.2.15,,
639,1521397332.080466,54,TCP,91.189.91.26,,
640,1521397332.080493,1502,TCP,10.0.2.15,,
641,1521397332.080497,54,TCP,91.189.91.26,,
642,1521397332.080744,1502,TCP,10.0.2.15,,
643,1521397332.080753,54,TCP,91.189.91.26,,
644,1521397332.081077,1502,TCP,10.0.2.15,,
645,1521397332.081086,54,TCP,91.189.91.26,,
646,1521397332.081333,1502,TCP,10.0.2.15,,
647,1521397332.081343,54,TCP,91.189.91.26,,
648,1521397332.081705,1502,TCP,10.0.2.15,,
649,1521397332.081714,54,TCP,91.189.91.26,,
650,1521397332.082039,1502,TCP,10.0.2.15,,
651,1521397332.082046,54,TCP,91.189.91.26,,
652,1521397332.082286,1502,TCP,10.0.2.15,,
653,1521397332.082294,54,TCP,91.189.91.26,,
654,1521397332.082698,1502,TCP,10.0.2.15,,
655,1521397332.082708,54,TCP,91.189.91.26,,
656,1521397332.083029,1502,TCP,10.0.2.15,,
657,1521397332.083036,54,TCP,91.189.91.26,,
658,1521397332.083232,1502,TCP,10.0.2.15,,
659,1521397332.083239,54,TCP,91.189.91.26,,
660,1521397332.083625,1502,TCP,10.0.2.15,,
661,1521397332.083635,54,TCP,91.189.91.26,,
662,1521397332.084179,1502,TCP,10.0.2.15,,
663,1521397332.084187,54,TCP,91.189.91.26,,
664,1521397332.084444,1502,TCP,10.0.2.15,,
665,1521397332.084451,54,TCP,91.189.91.26,,
666,1521397332.084789,1502,TCP,10.0.2.15,,
667,1521397332.084798,54,TCP,91.189.91.26,,
668,1521397332.085087,1502,TCP,10.0.2.15,,
669,1521397332.085094,54,TCP,91.189.91.26,,
670,1521397332.085459,1502,TCP,10.0.2.15,,
671,1521397332.085465,54,TCP,91.189.91.26,,
672,1521397332.101711,1502,TCP,10.0.2.15,,
673,1521397332.101725,54,TCP,91.189.91.26,,
674,1521397332.101936,1502,TCP,10.0.2.15,,
675,1521397332.101945,54,TCP,91.189.91.26,,
676,1521397332.10227,1502,TCP,10.0.2.15,,
677,1521397332.102277,54,TCP,91.189.91.26,,
678,1521397332.102611,1502,TCP,10.0.2.15,,
679,1521397332.10262,54,TCP,91.189.91.26,,
680,1521397332.103424,1502,TCP,10.0.2.15,,
681,1521397332.103435,54,TCP,91.189.91.26,,
682,1521397332.103716,1502,TCP,10.0.2.15,,
683,1521397332.103727,54,TCP,91.189.91.26,,
684,1521397332.104343,1502,TCP,10.0.2.15,,
685,1521397332.104361,54,TCP,91.189.91.26,,
686,1521397332.104408,1502,TCP,10.0.2.15,,
687,1521397332.104417,54,TCP,91.189.91.26,,
688,1521397332.104613,1502,TCP,10.0.2.15,,
689,1521397332.104622,54,TCP,91.189.91.26,,
690,1521397332.104963,1502,TCP,10.0.2.15,,
691,1521397332.105043,54,TCP,91.189.91.26,,
692,1521397332.105265,1502,TCP,10.0.2.15,,
693,1521397332.105276,54,TCP,91.189.91.26,,
694,1521397332.105571,1502,TCP,10.0.2.15,,
695,1521397332.105582,54,TCP,91.189.91.26,,
696,1521397332.108631,1502,TCP,10.0.2.15,,
697,1521397332.108642,54,TCP,91.189.91.26,,
698,1521397332.108959,1502,TCP,10.0.2.15,,
699,1521397332.108967,54,TCP,91.189.91.26,,
700,1521397332.10923,1502,TCP,10.0.2.15,,
701,1521397332.109238,54,TCP,91.189.91.26,,
702,1521397332.109518,1502,TCP,10.0.2.15,,
703,1521397332.109526,54,TCP,91.189.91.26,,
704,1521397332.109807,1502,TCP,10.0.2.15,,
705,1521397332.109813,54,TCP,91.189.91.26,,
706,1521397332.110119,1502,TCP,10.0.2.15,,
707,1521397332.110128,54,TCP,91.189.91.26,,
708,1521397332.110453,1502,TCP,10.0.2.15,,
709,1521397332.11046,54,TCP,91.189.91.26,,
710,1521397332.110788,1502,TCP,10.0.2.15,,
711,1521397332.110795,54,TCP,91.189.91.26,,
712,1521397332.111225,1502,TCP,10.0.2.15,,
713,1521397332.111235,54,TCP,91.189.91.26,,
714,1521397332.11149,1502,TCP,10.0.2.15,,
715,1521397332.111501,54,TCP,91.189.91.26,,
716,1521397332.111806,1502,TCP,10.0.2.15,,
717,1521397332.111817,54,TCP,91.189.91.26,,
718,1521397332.112175,1502,TCP,10.0.2.15,,
719,1521397332.112183,54,TCP,91.189.91.26,,
720,1521397332.112448,1502,TCP,10.0.2.15,,
721,1521397332.112454,54,TCP,91.189.91.26,,
722,1521397332.112838,1502,TCP,10.0.2.15,,
723,1521397332.112846,54,TCP,91.189.91.26,,
724,1521397332.113139,1502,TCP,10.0.2.15,,
725,1521397332.113149,54,TCP,91.189.91.26,,
726,1521397332.113426,1502,TCP,10.0.2.15,,
727,1521397332.113435,54,TCP,91.189.91.26,,
728,1521397332.113939,1502,TCP,10.0.2.15,,
729,1521397332.113947,54,TCP,91.189.91.26,,
730,1521397332.11424,1502,TCP,10.0.2.15,,
731,1521397332.114247,54,TCP,91.189.91.26,,
732,1521397332.114529,1502,TCP,10.0.2.15,,
733,1521397332.114538,54,TCP,91.189.91.26,,
734,1521397332.114953,1502,TCP,10.0.2.15,,
735,1521397332.114962,54,TCP,91.189.91.26,,
736,1521397332.115249,1502,TCP,10.0.2.15,,
737,1521397332.115259,54,TCP,91.189.91.26,,
738,1521397332.11549,1502,TCP,10.0.2.15,,
739,1521397332.115498,54,TCP,91.189.91.26,,
740,1521397332.115833,1474,TCP,10.0.2.15,,
741,1521397332.116005,82,TCP,10.0.2.15,,
742,1521397332.116013,54,TCP,91.189.91.26,,
743,1521397332.116202,1502,TCP,10.0.2.15,,
744,1521397332.116208,54,TCP,91.189.91.26,,
745,1521397332.116623,1502,TCP,10.0.2.15,,
746,1521397332.116633,54,TCP,91.189.91.26,,
747,1521397332.116938,1502,TCP,10.0.2.15,,
748,1521397332.116945,54,TCP,91.189.91.26,,
749,1521397332.117333,1502,TCP,10.0.2.15,,
750,1521397332.11734,54,TCP,91.189.91.26,,
751,1521397332.117595,1166,HTTP,10.0.2.15,,
752,1521397332.125093,90,SSH,10.0.2.2,,
753,1521397332.125241,60,TCP,10.0.2.15,,
754,1521397332.125305,90,SSH,10.0.2.2,,
755,1521397332.125384,60,TCP,10.0.2.15,,
756,1521397332.125709,90,SSH,10.0.2.2,,
757,1521397332.125844,60,TCP,10.0.2.15,,
758,1521397332.155925,54,TCP,91.189.91.26,,
759,1521397332.183586,183,HTTP,10.0.2.15,,
760,1521397332.183914,90,SSH,10.0.2.2,,
761,1521397332.184053,60,TCP,10.0.2.15,,
762,1521397332.184201,98,SSH,10.0.2.2,,
763,1521397332.184344,60,TCP,10.0.2.15,,
764,1521397332.184507,98,SSH,10.0.2.2,,
765,1521397332.184614,60,TCP,10.0.2.15,,
766,1521397332.220528,54,TCP,195.135.221.134,,
767,1521397332.431884,324,TLS,54.193.126.242,,
768,1521397332.432338,60,TCP,10.0.2.15,,
769,1521397332.433507,329,TLS,52.85.112.16,,
770,1521397332.433735,60,TCP,10.0.2.15,,
771,1521397332.439988,330,TLS,23.23.109.100,,
772,1521397332.440187,60,TCP,10.0.2.15,,
773,1521397332.454471,1502,TLS,10.0.2.15,,
774,1521397332.454481,54,TCP,52.85.112.16,,
775,1521397332.454766,1502,TCP,10.0.2.15,,
776,1521397332.454776,54,TCP,52.85.112.16,,
777,1521397332.455067,1502,TCP,10.0.2.15,,
778,1521397332.455075,54,TCP,52.85.112.16,,
779,1521397332.455272,1190,TLS,10.0.2.15,,
780,1521397332.455279,54,TCP,52.85.112.16,,
781,1521397332.459493,129,TLS,52.85.112.16,,
782,1521397332.459729,60,TCP,10.0.2.15,,
783,1521397332.459771,60,TLS,52.85.112.16,,
784,1521397332.459926,60,TCP,10.0.2.15,,
785,1521397332.459933,99,TLS,52.85.112.16,,
786,1521397332.460032,60,TCP,10.0.2.15,,
787,1521397332.480836,1502,TLS,10.0.2.15,,
788,1521397332.480918,54,TCP,23.23.109.100,,
789,1521397332.481254,1564,TLS,10.0.2.15,,
790,1521397332.481269,54,TCP,23.23.109.100,,
791,1521397332.485228,129,TLS,23.23.109.100,,
792,1521397332.485445,60,TCP,10.0.2.15,,
793,1521397332.485455,105,TLS,23.23.109.100,,
794,1521397332.485591,60,TCP,10.0.2.15,,
795,1521397332.499811,1502,TLS,10.0.2.15,,
796,1521397332.499826,54,TCP,54.193.126.242,,
797,1521397332.500063,1502,TCP,10.0.2.15,,
798,1521397332.500075,54,TCP,54.193.126.242,,
799,1521397332.500231,672,TLS,10.0.2.15,,
800,1521397332.500238,54,TCP,54.193.126.242,,
801,1521397332.505123,129,TLS,54.193.126.242,,
802,1521397332.505328,60,TCP,10.0.2.15,,
803,1521397332.50534,105,TLS,54.193.126.242,,
804,1521397332.505489,60,TCP,10.0.2.15,,
805,1521397332.527005,296,TLS,10.0.2.15,,
806,1521397332.530029,297,TLS,52.85.112.16,,
807,1521397332.530244,60,TCP,10.0.2.15,,
808,1521397332.549788,90,SSH,10.0.2.2,,
809,1521397332.549956,60,TCP,10.0.2.15,,
810,1521397332.550089,90,SSH,10.0.2.2,,
811,1521397332.5502,60,TCP,10.0.2.15,,
812,1521397332.550306,90,SSH,10.0.2.2,,
813,1521397332.550409,60,TCP,10.0.2.15,,
814,1521397332.55075,98,SSH,10.0.2.2,,
815,1521397332.550899,60,TCP,10.0.2.15,,
816,1521397332.550938,90,SSH,10.0.2.2,,
817,1521397332.551033,60,TCP,10.0.2.15,,
818,1521397332.551367,467,TLS,10.0.2.15,,
819,1521397332.551647,90,SSH,10.0.2.2,,
820,1521397332.551808,60,TCP,10.0.2.15,,
821,1521397332.551835,114,SSH,10.0.2.2,,
822,1521397332.551954,60,TCP,10.0.2.15,,
823,1521397332.552063,90,SSH,10.0.2.2,,
824,1521397332.55216,60,TCP,10.0.2.15,,
825,1521397332.552308,90,SSH,10.0.2.2,,
826,1521397332.552436,90,SSH,10.0.2.2,,
827,1521397332.552463,60,TCP,10.0.2.15,,
828,1521397332.552559,60,TCP,10.0.2.15,,
829,1521397332.588801,54,TCP,52.85.112.16,,
830,1521397332.596601,105,TLS,10.0.2.15,,
831,1521397332.59723,252,TLS,23.23.109.100,,
832,1521397332.597443,60,TCP,10.0.2.15,,
833,1521397332.646341,688,TLS,10.0.2.15,,
834,1521397332.649554,90,SSH,10.0.2.2,,
835,1521397332.649719,60,TCP,10.0.2.15,,
836,1521397332.649943,138,SSH,10.0.2.2,,
837,1521397332.650059,60,TCP,10.0.2.15,,
838,1521397332.650312,300,TLS,23.23.109.100,,
839,1521397332.650412,90,SSH,10.0.2.2,,
840,1521397332.650512,60,TCP,10.0.2.15,,
841,1521397332.65052,60,TCP,10.0.2.15,,
842,1521397332.673237,328,TLS,10.0.2.15,,
843,1521397332.673932,230,TLS,54.193.126.242,,
844,1521397332.67414,60,TCP,10.0.2.15,,
845,1521397332.68716,492,TLS,10.0.2.15,,
846,1521397332.687442,90,SSH,10.0.2.2,,
847,1521397332.687564,60,TCP,10.0.2.15,,
848,1521397332.68833,90,SSH,10.0.2.2,,
849,1521397332.688509,60,TCP,10.0.2.15,,
850,1521397332.688549,90,SSH,10.0.2.2,,
851,1521397332.688762,60,TCP,10.0.2.15,,
852,1521397332.691994,90,SSH,10.0.2.2,,
853,1521397332.692161,60,TCP,10.0.2.15,,
854,1521397332.692313,98,SSH,10.0.2.2,,
855,1521397332.692408,60,TCP,10.0.2.15,,
856,1521397332.692508,90,SSH,10.0.2.2,,
857,1521397332.692639,60,TCP,10.0.2.15,,
858,1521397332.69283,90,SSH,10.0.2.2,,
859,1521397332.692963,60,TCP,10.0.2.15,,
860,1521397332.69302,90,SSH,10.0.2.2,,
861,1521397332.693096,60,TCP,10.0.2.15,,
862,1521397332.693254,90,SSH,10.0.2.2,,
863,1521397332.693348,90,SSH,10.0.2.2,,
864,1521397332.693397,60,TCP,10.0.2.15,,
865,1521397332.693597,60,TCP,10.0.2.15,,
866,1521397332.724452,54,TCP,23.23.109.100,,
867,1521397332.737375,711,TLS,10.0.2.15,,
868,1521397332.740565,93,DNS,75.75.75.75,33,46538
869,1521397332.742552,93,DNS,75.75.75.75,33,46538
870,1521397332.764535,130,DNS,10.0.2.15,33,53
871,1521397332.764546,195,DNS,10.0.2.15,33,53
872,1521397332.777348,54,TCP,54.193.126.242,,
873,1521397332.777488,74,TCP,52.216.100.11,,
874,1521397332.814284,60,TCP,10.0.2.15,,
875,1521397332.814302,54,TCP,52.216.100.11,,
876,1521397332.840556,90,SSH,10.0.2.2,,
877,1521397332.840728,60,TCP,10.0.2.15,,
878,1521397332.840879,90,SSH,10.0.2.2,,
879,1521397332.840989,60,TCP,10.0.2.15,,
880,1521397332.841084,90,SSH,10.0.2.2,,
881,1521397332.841185,60,TCP,10.0.2.15,,
882,1521397332.841536,90,SSH,10.0.2.2,,
883,1521397332.84168,60,TCP,10.0.2.15,,
884,1521397332.841756,90,SSH,10.0.2.2,,
885,1521397332.841833,60,TCP,10.0.2.15,,
886,1521397332.996301,343,TLS,52.216.100.11,,
887,1521397332.996497,60,TCP,10.0.2.15,,
888,1521397333.034421,146,TLS,10.0.2.15,,
889,1521397333.034433,54,TCP,52.216.100.11,,
890,1521397333.035007,1486,TLS,10.0.2.15,,
891,1521397333.035018,54,TCP,52.216.100.11,,
892,1521397333.035893,1474,TLS,10.0.2.15,,
893,1521397333.03591,54,TCP,52.216.100.11,,
894,1521397333.036024,60,TLS,10.0.2.15,,
895,1521397333.036032,54,TCP,52.216.100.11,,
896,1521397333.03606,63,TLS,10.0.2.15,,
897,1521397333.036064,54,TCP,52.216.100.11,,
898,1521397333.036937,129,TLS,52.216.100.11,,
899,1521397333.037115,60,TCP,10.0.2.15,,
900,1521397333.037125,105,TLS,52.216.100.11,,
901,1521397333.037324,60,TCP,10.0.2.15,,
902,1521397333.069243,90,SSH,10.0.2.2,,
903,1521397333.069412,60,TCP,10.0.2.15,,
904,1521397333.069528,90,SSH,10.0.2.2,,
905,1521397333.069904,60,TCP,10.0.2.15,,
906,1521397333.074958,90,SSH,10.0.2.2,,
907,1521397333.075125,60,TCP,10.0.2.15,,
908,1521397333.075411,106,SSH,10.0.2.2,,
909,1521397333.07552,90,SSH,10.0.2.2,,
910,1521397333.07557,60,TCP,10.0.2.15,,
911,1521397333.075659,60,TCP,10.0.2.15,,
912,1521397333.137787,105,TLS,10.0.2.15,,
913,1521397333.144888,249,TLS,52.216.100.11,,
914,1521397333.145207,60,TCP,10.0.2.15,,
915,1521397333.176994,90,SSH,10.0.2.2,,
916,1521397333.177127,90,SSH,10.0.2.2,,
917,1521397333.177183,60,TCP,10.0.2.15,,
918,1521397333.177325,60,TCP,10.0.2.15,,
919,1521397333.177357,90,SSH,10.0.2.2,,
920,1521397333.177478,60,TCP,10.0.2.15,,
921,1521397333.177863,98,SSH,10.0.2.2,,
922,1521397333.178037,60,TCP,10.0.2.15,,
923,1521397333.22214,349,TLS,10.0.2.15,,
924,1521397333.222254,389,TLS,10.0.2.15,,
925,1521397333.228356,54,TCP,52.216.100.11,,
926,1521397333.228658,90,SSH,10.0.2.2,,
927,1521397333.228829,60,TCP,10.0.2.15,,
928,1521397333.228927,122,SSH,10.0.2.2,,
929,1521397333.229019,60,TCP,10.0.2.15,,
930,1521397333.229268,278,TLS,54.193.126.242,,
931,1521397333.22942,90,SSH,10.0.2.2,,
932,1521397333.229443,60,TCP,10.0.2.15,,
933,1521397333.229614,60,TCP,10.0.2.15,,
934,1521397333.295493,90,SSH,10.0.2.2,,
935,1521397333.29566,60,TCP,10.0.2.15,,
936,1521397333.29585,90,SSH,10.0.2.2,,
937,1521397333.295988,60,TCP,10.0.2.15,,
938,1521397333.296098,90,SSH,10.0.2.2,,
939,1521397333.296236,60,TCP,10.0.2.15,,
940,1521397333.298991,98,SSH,10.0.2.2,,
941,1521397333.299105,90,SSH,10.0.2.2,,
942,1521397333.299165,60,TCP,10.0.2.15,,
943,1521397333.299282,60,TCP,10.0.2.15,,
944,1521397333.30001,707,TLS,10.0.2.15,,
945,1521397333.300023,54,TCP,54.193.126.242,,
946,1521397333.300172,297,TLS,52.216.100.11,,
947,1521397333.300336,60,TCP,10.0.2.15,,
948,1521397333.354904,595,TLS,10.0.2.15,,
949,1521397333.359068,90,SSH,10.0.2.2,,
950,1521397333.359227,60,TCP,10.0.2.15,,
951,1521397333.359331,98,SSH,10.0.2.2,,
952,1521397333.359483,60,TCP,10.0.2.15,,
953,1521397333.359649,98,SSH,10.0.2.2,,
954,1521397333.359788,60,TCP,10.0.2.15,,
955,1521397333.392193,54,TCP,52.216.100.11,,
956,1521397333.414783,90,SSH,10.0.2.2,,
957,1521397333.414957,60,TCP,10.0.2.15,,
958,1521397333.415068,90,SSH,10.0.2.2,,
959,1521397333.415198,60,TCP,10.0.2.15,,
960,1521397333.415492,98,SSH,10.0.2.2,,
961,1521397333.415636,60,TCP,10.0.2.15,,
962,1521397333.519182,90,SSH,10.0.2.2,,
963,1521397333.519366,60,TCP,10.0.2.15,,
964,1521397333.519481,90,SSH,10.0.2.2,,
965,1521397333.519579,60,TCP,10.0.2.15,,
966,1521397333.520864,54,TCP,23.23.109.100,,
967,1521397333.521036,60,TCP,10.0.2.15,,
968,1521397333.527242,122,SSH,10.0.2.2,,
969,1521397333.527393,60,TCP,10.0.2.15,,
970,1521397333.527692,54,TCP,195.135.221.134,,
971,1521397333.527877,60,TCP,10.0.2.15,,
972,1521397333.528839,54,TCP,52.85.112.16,,
973,1521397333.529016,60,TCP,10.0.2.15,,
974,1521397333.530559,54,TCP,52.216.100.11,,
975,1521397333.530632,54,TCP,54.193.126.242,,
976,1521397333.530679,60,TCP,10.0.2.15,,
977,1521397333.53086,60,TCP,10.0.2.15,,
978,1521397333.53104,54,TCP,91.189.91.26,,
979,1521397333.531241,60,TCP,10.0.2.15,,
980,1521397333.531305,54,TCP,91.189.91.26,,
981,1521397333.531468,60,TCP,10.0.2.15,,
982,1521397333.539,106,SSH,10.0.2.2,,
983,1521397333.539165,60,TCP,10.0.2.15,,
984,1521397333.545319,60,TCP,10.0.2.15,,
985,1521397333.54533,54,TCP,52.85.112.16,,
986,1521397333.554046,90,SSH,10.0.2.2,,
987,1521397333.554251,60,TCP,10.0.2.15,,
988,1521397333.557464,85,TLS,10.0.2.15,,
989,1521397333.557474,54,TCP,23.23.109.100,,
990,1521397333.557503,60,TCP,10.0.2.15,,
991,1521397333.557507,54,TCP,23.23.109.100,,
992,1521397333.557643,60,TCP,10.0.2.15,,
993,1521397333.568148,60,TCP,10.0.2.15,,
994,1521397333.568161,54,TCP,52.216.100.11,,
995,1521397333.578809,60,TCP,10.0.2.15,,
996,1521397333.578854,54,TCP,91.189.91.26,,
997,1521397333.578896,60,TCP,10.0.2.15,,
998,1521397333.578904,54,TCP,91.189.91.26,,
999,1521397333.596136,60,TCP,10.0.2.15,,
1000,1521397333.596158,54,TCP,54.193.126.242,,
1001,1521397333.606688,90,SSH,10.0.2.2,,
1002,1521397333.606888,60,TCP,10.0.2.15,,
1003,1521397333.649936,60,TCP,10.0.2.15,,
1004,1521397333.64995,54,TCP,195.135.221.134,,
1005,1521397333.748827,90,SSH,10.0.2.2,,
1006,1521397333.748989,60,TCP,10.0.2.15,,
1007,1521397333.749176,90,SSH,10.0.2.2,,
1008,1521397333.749335,60,TCP,10.0.2.15,,
1009,1521397333.868436,90,SSH,10.0.2.2,,
1010,1521397333.868635,60,TCP,10.0.2.15,,
1011,1521397333.868743,90,SSH,10.0.2.2,,
1012,1521397333.868853,60,TCP,10.0.2.15,,
1013,1521397333.90938,90,SSH,10.0.2.2,,
1014,1521397333.909602,60,TCP,10.0.2.15,,
1015,1521397333.909788,90,SSH,10.0.2.2,,
1016,1521397333.909931,60,TCP,10.0.2.15,,
1017,1521397333.910765,90,SSH,10.0.2.2,,
1018,1521397333.910923,60,TCP,10.0.2.15,,
1019,1521397333.911039,90,SSH,10.0.2.2,,
1020,1521397333.911113,60,TCP,10.0.2.15,,
1021,1521397333.911886,90,SSH,10.0.2.2,,
1022,1521397333.912028,60,TCP,10.0.2.15,,
1023,1521397333.912253,90,SSH,10.0.2.2,,
1024,1521397333.912399,60,TCP,10.0.2.15,,
1025,1521397333.912687,90,SSH,10.0.2.2,,
1026,1521397333.912846,60,TCP,10.0.2.15,,
1027,1521397333.912925,90,SSH,10.0.2.2,,
1028,1521397333.913057,60,TCP,10.0.2.15,,
1029,1521397334.338282,90,SSH,10.0.2.2,,
1030,1521397334.338465,60,TCP,10.0.2.15,,
1031,1521397335.071504,90,SSH,10.0.2.2,,
1032,1521397335.071717,60,TCP,10.0.2.15,,
1033,1521397335.197777,90,SSH,10.0.2.2,,
1034,1521397335.198004,60,TCP,10.0.2.15,,
1035,1521397335.198107,90,SSH,10.0.2.2,,
1036,1521397335.198195,60,TCP,10.0.2.15,,
1037,1521397335.79774,90,SSH,10.0.2.2,,
1038,1521397335.79795,60,TCP,10.0.2.15,,
1039,1521397335.99055,90,SSH,10.0.2.2,,
1040,1521397335.990756,60,TCP,10.0.2.15,,
1041,1521397335.990909,90,SSH,10.0.2.2,,
1042,1521397335.991022,60,TCP,10.0.2.15,,
1043,1521397336.252647,90,SSH,10.0.2.2,,
1044,1521397336.252902,60,TCP,10.0.2.15,,
1045,1521397336.255028,90,SSH,10.0.2.2,,
1046,1521397336.255178,60,TCP,10.0.2.15,,
1047,1521397336.288283,90,SSH,10.0.2.2,,
1048,1521397336.28849,60,TCP,10.0.2.15,,
1049,1521397336.289334,90,SSH,10.0.2.2,,
1050,1521397336.289477,60,TCP,10.0.2.15,,
1051,1521397336.30489,90,SSH,10.0.2.2,,
1052,1521397336.305087,60,TCP,10.0.2.15,,
1053,1521397336.305915,90,SSH,10.0.2.2,,
1054,1521397336.306076,60,TCP,10.0.2.15,,
1055,1521397336.309879,90,SSH,10.0.2.2,,
